"","AQ","DQ","Loss"
"58",-1.04764544365437,-1.1524099880198,1.75521746937223
"59",-0.94288089928893,-1.1524099880198,1.70127406433781
"60",-0.838116354923494,-1.1524099880198,1.88720877698508
"61",-0.733351810558057,-1.1524099880198,1.87100290364547
"62",-0.62858726619262,-1.1524099880198,1.58635533694082
"63",-0.419058177461747,-1.1524099880198,1.4213931918055
"64",-0.31429363309631,-1.1524099880198,2.00285607026726
"65",-0.209529088730873,-1.1524099880198,2.30852678638182
"66",-0.104764544365437,-1.1524099880198,1.91097474396193
"67",0.104764544365437,-1.1524099880198,2.01069506754924
"68",0.209529088730873,-1.1524099880198,1.91351232244631
"69",0.31429363309631,-1.1524099880198,1.85766265110258
"70",0.419058177461747,-1.1524099880198,1.99225461698883
"71",0.523822721827184,-1.1524099880198,1.85975958306811
"72",0.733351810558057,-1.1524099880198,1.93067286684219
"73",0.838116354923494,-1.1524099880198,2.12402108983143
"74",0.94288089928893,-1.1524099880198,2.18874106073625
"75",1.04764544365437,-1.1524099880198,2.01707461507232
"76",1.1524099880198,-1.1524099880198,2.12685046030382
"77",1.25717453238524,-1.1524099880198,2.30963308434028
"78",1.36193907675068,-1.1524099880198,2.06284127836046
"79",1.46670362111611,-1.1524099880198,2.38010103459761
"80",-1.36193907675068,-1.04764544365437,1.53400952064611
"81",-1.25717453238524,-1.04764544365437,1.31722438963552
"82",-1.1524099880198,-1.04764544365437,1.22419295309727
"83",-1.04764544365437,-1.04764544365437,1.16101676702489
"84",-0.94288089928893,-1.04764544365437,1.45250723296724
"85",-0.838116354923494,-1.04764544365437,1.72797979318574
"86",-0.733351810558057,-1.04764544365437,1.57600164727616
"87",-0.62858726619262,-1.04764544365437,1.32973854603954
"88",-0.523822721827184,-1.04764544365437,1.36424884844747
"89",-0.419058177461747,-1.04764544365437,1.31983704515518
"90",-0.31429363309631,-1.04764544365437,1.18105679327082
"91",-0.209529088730873,-1.04764544365437,1.50516458739523
"92",-0.104764544365437,-1.04764544365437,1.1911723184583
"93",0,-1.04764544365437,1.30933738743024
"94",0.104764544365437,-1.04764544365437,1.42206044775584
"95",0.209529088730873,-1.04764544365437,1.66898516111547
"96",0.31429363309631,-1.04764544365437,1.51261463923424
"97",0.419058177461747,-1.04764544365437,1.63306371916753
"98",0.523822721827184,-1.04764544365437,1.64714742294875
"99",0.62858726619262,-1.04764544365437,1.45425685719297
"100",0.733351810558057,-1.04764544365437,1.41553191702931
"101",0.838116354923494,-1.04764544365437,1.63415538613453
"102",0.94288089928893,-1.04764544365437,1.25486329973937
"103",-1.36193907675068,-0.94288089928893,1.0648783365791
"104",-1.25717453238524,-0.94288089928893,0.931376911343585
"105",-1.1524099880198,-0.94288089928893,0.96843636115386
"106",-1.04764544365437,-0.94288089928893,1.16502297365589
"107",-0.94288089928893,-0.94288089928893,0.946267709916201
"108",-0.838116354923494,-0.94288089928893,0.886368055236305
"109",-0.733351810558057,-0.94288089928893,1.10003191404404
"110",-0.62858726619262,-0.94288089928893,0.85316697141854
"111",-0.523822721827184,-0.94288089928893,1.06458035916619
"112",-0.419058177461747,-0.94288089928893,1.05578833896433
"113",-0.31429363309631,-0.94288089928893,1.18715558574714
"114",-0.209529088730873,-0.94288089928893,0.951276723258525
"115",-0.104764544365437,-0.94288089928893,0.989645091801546
"116",0,-0.94288089928893,1.03040011686427
"117",0.104764544365437,-0.94288089928893,1.14159473319546
"118",0.209529088730873,-0.94288089928893,1.06924730267185
"119",0.31429363309631,-0.94288089928893,1.22959378929548
"120",0.419058177461747,-0.94288089928893,1.28635368238934
"121",0.523822721827184,-0.94288089928893,1.14851106040916
"122",0.62858726619262,-0.94288089928893,1.02546594741238
"123",0.733351810558057,-0.94288089928893,1.33039457036839
"124",0.838116354923494,-0.94288089928893,1.34917641227967
"125",-1.36193907675068,-0.838116354923494,0.59128747634177
"126",-1.25717453238524,-0.838116354923494,0.625048475975488
"127",-1.1524099880198,-0.838116354923494,0.743970987913115
"128",-1.04764544365437,-0.838116354923494,0.780770320118423
"129",-0.94288089928893,-0.838116354923494,0.777087761855277
"130",-0.838116354923494,-0.838116354923494,0.794182776349632
"131",-0.733351810558057,-0.838116354923494,0.915095278185819
"132",-0.62858726619262,-0.838116354923494,0.661524861197255
"133",-0.523822721827184,-0.838116354923494,0.958531769850256
"134",-0.419058177461747,-0.838116354923494,0.998990357182931
"135",-0.31429363309631,-0.838116354923494,0.772313461334112
"136",-0.209529088730873,-0.838116354923494,0.792293901196797
"137",-0.104764544365437,-0.838116354923494,0.697046412957438
"138",0,-0.838116354923494,0.958616857339347
"139",0.104764544365437,-0.838116354923494,0.691227586580301
"140",0.209529088730873,-0.838116354923494,0.44377013072756
"141",0.31429363309631,-0.838116354923494,0.672936230464953
"142",0.419058177461747,-0.838116354923494,1.01678493391081
"143",0.523822721827184,-0.838116354923494,0.834342275683565
"144",0.62858726619262,-0.838116354923494,0.834677671323409
"145",0.733351810558057,-0.838116354923494,0.820671834446201
"146",-1.36193907675068,-0.733351810558057,0.459086736862412
"147",-1.25717453238524,-0.733351810558057,0.413049164175099
"148",-1.1524099880198,-0.733351810558057,0.561547222376986
"149",-1.04764544365437,-0.733351810558057,0.520534058937573
"150",-0.94288089928893,-0.733351810558057,0.435089356925689
"151",-0.838116354923494,-0.733351810558057,0.440657220763583
"152",-0.733351810558057,-0.733351810558057,0.547538787142658
"153",-0.62858726619262,-0.733351810558057,0.344153351596142
"154",-0.523822721827184,-0.733351810558057,0.206872682989854
"155",-0.419058177461747,-0.733351810558057,0.486834438180462
"156",-0.31429363309631,-0.733351810558057,0.427545373370372
"157",-0.209529088730873,-0.733351810558057,0.61214544326113
"158",-0.104764544365437,-0.733351810558057,0.484320669168592
"159",0,-0.733351810558057,0.542517577449129
"160",0.104764544365437,-0.733351810558057,0.411680836758709
"161",0.209529088730873,-0.733351810558057,0.485919649297677
"162",0.31429363309631,-0.733351810558057,0.566189267084746
"163",0.419058177461747,-0.733351810558057,0.536963800825197
"164",0.523822721827184,-0.733351810558057,0.572102435686038
"165",0.62858726619262,-0.733351810558057,0.633423434298448
"166",-1.36193907675068,-0.62858726619262,0.12719261974727
"167",-1.25717453238524,-0.62858726619262,0.0187668129280055
"168",-1.1524099880198,-0.62858726619262,0.333979737400072
"169",-1.04764544365437,-0.62858726619262,0.398123858562051
"170",-0.94288089928893,-0.62858726619262,0.163014475298146
"171",-0.838116354923494,-0.62858726619262,0.0775809976281701
"172",-0.733351810558057,-0.62858726619262,0.264537925225577
"173",-0.62858726619262,-0.62858726619262,-0.0465818065468466
"174",-0.523822721827184,-0.62858726619262,0.143312312835235
"175",-0.419058177461747,-0.62858726619262,0.45509041335141
"176",-0.31429363309631,-0.62858726619262,0.0698194905714299
"177",-0.209529088730873,-0.62858726619262,0.174113046316794
"178",-0.104764544365437,-0.62858726619262,0.182659309172144
"179",0,-0.62858726619262,0.2515880638416
"180",0.104764544365437,-0.62858726619262,0.206852737334258
"181",0.209529088730873,-0.62858726619262,0.0973366957819111
"182",0.31429363309631,-0.62858726619262,0.0915451871875968
"183",0.419058177461747,-0.62858726619262,0.307697915125908
"184",0.523822721827184,-0.62858726619262,0.35151625375729
"185",-1.36193907675068,-0.523822721827184,-0.0149079068090909
"186",-1.25717453238524,-0.523822721827184,-0.0348949408086465
"187",-1.1524099880198,-0.523822721827184,-0.0240091200040662
"188",-1.04764544365437,-0.523822721827184,0.162522115594323
"189",-0.94288089928893,-0.523822721827184,-0.207902185881491
"190",-0.838116354923494,-0.523822721827184,-0.0695902137098039
"191",-0.733351810558057,-0.523822721827184,0.0142148147347012
"192",-0.62858726619262,-0.523822721827184,0.0540015972952757
"193",-0.523822721827184,-0.523822721827184,-0.118727362639144
"194",-0.419058177461747,-0.523822721827184,0.181792440390038
"195",-0.31429363309631,-0.523822721827184,0.0826588492734449
"196",-0.209529088730873,-0.523822721827184,-0.181039710749121
"197",-0.104764544365437,-0.523822721827184,0.0812371469369928
"198",0,-0.523822721827184,0.181328343524685
"199",0.104764544365437,-0.523822721827184,0.216883205207129
"200",0.209529088730873,-0.523822721827184,0.105719411535297
"201",0.31429363309631,-0.523822721827184,0.362520939799375
"202",0.419058177461747,-0.523822721827184,0.0660806826563532
"203",-1.36193907675068,-0.419058177461747,-0.0681008299546705
"204",-1.25717453238524,-0.419058177461747,-0.0338203714747486
"205",-1.1524099880198,-0.419058177461747,-0.0835729090414305
"206",-1.04764544365437,-0.419058177461747,-0.034993720440547
"207",-0.94288089928893,-0.419058177461747,-0.184451997066521
"208",-0.838116354923494,-0.419058177461747,-0.0464078361342587
"209",-0.733351810558057,-0.419058177461747,-0.075087762627727
"210",-0.62858726619262,-0.419058177461747,-0.162210640190899
"211",-0.523822721827184,-0.419058177461747,-0.107952274084402
"212",-0.419058177461747,-0.419058177461747,-0.014623948453785
"213",-0.31429363309631,-0.419058177461747,-0.281601420067288
"214",-0.209529088730873,-0.419058177461747,-0.148784084015489
"215",-0.104764544365437,-0.419058177461747,-0.166810944818953
"216",0,-0.419058177461747,0.0121360509832517
"217",0.104764544365437,-0.419058177461747,0.11526398314533
"218",0.209529088730873,-0.419058177461747,-0.0165361078531741
"219",0.31429363309631,-0.419058177461747,-0.053136873941019
"220",-1.36193907675068,-0.31429363309631,-0.363566720044123
"221",-1.25717453238524,-0.31429363309631,-0.148618742569687
"222",-1.1524099880198,-0.31429363309631,-0.318210545836359
"223",-1.04764544365437,-0.31429363309631,-0.218965031696566
"224",-0.94288089928893,-0.31429363309631,-0.223691512729974
"225",-0.838116354923494,-0.31429363309631,-0.212633426177613
"226",-0.733351810558057,-0.31429363309631,-0.17224619741507
"227",-0.62858726619262,-0.31429363309631,-0.282282720054385
"228",-0.523822721827184,-0.31429363309631,-0.329188690635877
"229",-0.419058177461747,-0.31429363309631,-0.197360276327244
"230",-0.31429363309631,-0.31429363309631,-0.312080216265028
"231",-0.209529088730873,-0.31429363309631,-0.265240766394071
"232",-0.104764544365437,-0.31429363309631,-0.154073301174359
"233",0,-0.31429363309631,-0.341874050422527
"234",0.104764544365437,-0.31429363309631,-0.324372858287988
"235",0.209529088730873,-0.31429363309631,-0.289858543583902
"236",-1.36193907675068,-0.209529088730873,-0.342446285704853
"237",-1.25717453238524,-0.209529088730873,-0.340905718146318
"238",-1.1524099880198,-0.209529088730873,-0.341375514241505
"239",-1.04764544365437,-0.209529088730873,-0.27297910727526
"240",-0.94288089928893,-0.209529088730873,-0.52099898189738
"241",-0.838116354923494,-0.209529088730873,-0.312860802907888
"242",-0.733351810558057,-0.209529088730873,-0.070077236167226
"243",-0.62858726619262,-0.209529088730873,-0.241269072915753
"244",-0.523822721827184,-0.209529088730873,-0.326764339891064
"245",-0.419058177461747,-0.209529088730873,-0.287183607886711
"246",-0.31429363309631,-0.209529088730873,-0.396462800968354
"247",-0.209529088730873,-0.209529088730873,-0.314537538264856
"248",-0.104764544365437,-0.209529088730873,-0.383164538156191
"249",0,-0.209529088730873,-0.325730679883461
"250",0.104764544365437,-0.209529088730873,-0.41303875235801
"251",-1.36193907675068,-0.104764544365437,-0.504083241446687
"252",-1.25717453238524,-0.104764544365437,-0.383891861582341
"253",-1.1524099880198,-0.104764544365437,-0.451919324903354
"254",-1.04764544365437,-0.104764544365437,-0.509827865853436
"255",-0.94288089928893,-0.104764544365437,-0.564253079237811
"256",-0.838116354923494,-0.104764544365437,-0.576904250396586
"257",-0.733351810558057,-0.104764544365437,-0.524398120178649
"258",-0.62858726619262,-0.104764544365437,-0.481931881966065
"259",-0.523822721827184,-0.104764544365437,-0.386984510918231
"260",-0.419058177461747,-0.104764544365437,-0.561310767485858
"261",-0.31429363309631,-0.104764544365437,-0.46238578089332
"262",-0.209529088730873,-0.104764544365437,-0.556235723098657
"263",-0.104764544365437,-0.104764544365437,-0.290195501155856
"264",0,-0.104764544365437,-0.387935994874026
"265",-1.36193907675068,0,-0.57166288176201
"266",-1.25717453238524,0,-0.489468668627745
"267",-1.1524099880198,0,-0.494205770483226
"268",-1.04764544365437,0,-0.521610602444451
"269",-0.94288089928893,0,-0.600488253784754
"270",-0.838116354923494,0,-0.583371068884398
"271",-0.733351810558057,0,-0.474336134719099
"272",-0.62858726619262,0,-0.571299172678679
"273",-0.523822721827184,0,-0.541796168051477
"274",-0.419058177461747,0,-0.521247543058259
"275",-0.31429363309631,0,-0.498161419993556
"276",-0.209529088730873,0,-0.529873360194772
"277",-0.104764544365437,0,-0.496071075102624
"278",-1.36193907675068,0.104764544365437,-0.593380872080475
"279",-1.25717453238524,0.104764544365437,-0.566240386230305
"280",-1.1524099880198,0.104764544365437,-0.56362986643092
"281",-1.04764544365437,0.104764544365437,-0.591077823514418
"282",-0.94288089928893,0.104764544365437,-0.394199526604751
"283",-0.838116354923494,0.104764544365437,-0.606990355716433
"284",-0.733351810558057,0.104764544365437,-0.598773487777393
"285",-0.62858726619262,0.104764544365437,-0.644496754054191
"286",-0.523822721827184,0.104764544365437,-0.629061828697776
"287",-0.419058177461747,0.104764544365437,-0.550523145863264
"288",-0.31429363309631,0.104764544365437,-0.614463789819246
"289",-0.209529088730873,0.104764544365437,-0.5796647360926
"290",-1.36193907675068,0.209529088730873,-0.656718538599585
"291",-1.25717453238524,0.209529088730873,-0.652001168111719
"292",-1.1524099880198,0.209529088730873,-0.73481555556369
"293",-1.04764544365437,0.209529088730873,-0.60591676170354
"294",-0.94288089928893,0.209529088730873,-0.647971640394172
"295",-0.838116354923494,0.209529088730873,-0.700335815661665
"296",-0.733351810558057,0.209529088730873,-0.639730037379674
"297",-0.62858726619262,0.209529088730873,-0.681471883581374
"298",-0.523822721827184,0.209529088730873,-0.611718243044797
"299",-0.419058177461747,0.209529088730873,-0.635301230620417
"300",-0.31429363309631,0.209529088730873,-0.605774873092909
"301",-1.36193907675068,0.31429363309631,-0.664191349041883
"302",-1.25717453238524,0.31429363309631,-0.771173816422538
"303",-1.1524099880198,0.31429363309631,-0.657579790758901
"304",-1.04764544365437,0.31429363309631,-0.771133581081796
"305",-0.94288089928893,0.31429363309631,-0.74814795757507
"306",-0.838116354923494,0.31429363309631,-0.625195750453094
"307",-0.733351810558057,0.31429363309631,-0.690996406909328
"308",-0.62858726619262,0.31429363309631,-0.67069775231791
"309",-0.523822721827184,0.31429363309631,-0.742408013169911
"310",-0.419058177461747,0.31429363309631,-0.660026164283302
"311",-1.36193907675068,0.419058177461747,-0.819127720205761
"312",-1.25717453238524,0.419058177461747,-0.787358150858292
"313",-1.1524099880198,0.419058177461747,-0.735103747583807
"314",-1.04764544365437,0.419058177461747,-0.759610451717815
"315",-0.94288089928893,0.419058177461747,-0.818537715324251
"316",-0.838116354923494,0.419058177461747,-0.769595951574672
"317",-0.733351810558057,0.419058177461747,-0.695846144852796
"318",-0.62858726619262,0.419058177461747,-0.766301599654905
"319",-0.523822721827184,0.419058177461747,-0.693258567794475
"320",-1.36193907675068,0.523822721827184,-0.73029898722381
"321",-1.25717453238524,0.523822721827184,-0.853658604034519
"322",-1.1524099880198,0.523822721827184,-0.727578876525767
"323",-1.04764544365437,0.523822721827184,-0.820817620025868
"324",-0.94288089928893,0.523822721827184,-0.781668791161871
"325",-0.838116354923494,0.523822721827184,-0.777761201729038
"326",-0.733351810558057,0.523822721827184,-0.765870935684433
"327",-0.62858726619262,0.523822721827184,-0.860234923335177
"328",-1.36193907675068,0.62858726619262,-0.828592737501614
"329",-1.25717453238524,0.62858726619262,-0.824212220974401
"330",-1.1524099880198,0.62858726619262,-0.810196292250396
"331",-1.04764544365437,0.62858726619262,-0.797554746885986
"332",-0.94288089928893,0.62858726619262,-0.85474080395144
"333",-0.838116354923494,0.62858726619262,-0.867601140097606
"334",-0.733351810558057,0.62858726619262,-0.822102100632667
"335",-1.36193907675068,0.733351810558057,-0.843845443083096
"336",-1.25717453238524,0.733351810558057,-0.788761905445291
"337",-1.1524099880198,0.733351810558057,-0.816852270377451
"338",-1.04764544365437,0.733351810558057,-0.851862524387608
"339",-0.94288089928893,0.733351810558057,-0.860418996994223
"340",-0.838116354923494,0.733351810558057,-0.764715636357795
"341",-1.36193907675068,0.838116354923494,-0.839666934505439
"342",-1.25717453238524,0.838116354923494,-0.838240579890297
"343",-1.1524099880198,0.838116354923494,-0.768828173654467
"344",-1.04764544365437,0.838116354923494,-0.892794786631861
"345",-0.94288089928893,0.838116354923494,-0.825961880711021
"346",-1.36193907675068,0.94288089928893,-0.893733382493361
"347",-1.25717453238524,0.94288089928893,-0.860782865509718
"348",-1.1524099880198,0.94288089928893,-0.797945458928787
"349",-1.04764544365437,0.94288089928893,-0.75166206659452
"350",-1.36193907675068,1.04764544365437,-0.904300198286158
"351",-1.25717453238524,1.04764544365437,-0.928061786734539
"352",-1.1524099880198,1.04764544365437,-0.887431605142666
"353",-1.36193907675068,1.1524099880198,-0.910891541726083
"354",-1.25717453238524,1.1524099880198,-0.871712473509432
"355",-1.1524099880198,1.1524099880198,-0.929412046776508
"356",-1.36193907675068,1.25717453238524,-0.912259877842529
"357",-1.25717453238524,1.25717453238524,-0.925879728149349
"358",-1.1524099880198,1.25717453238524,-0.838668271373528
"359",-1.36193907675068,1.36193907675068,-0.969445518975014
"360",-1.25717453238524,1.36193907675068,-0.946472381471717
"361",-1.1524099880198,1.36193907675068,-0.92926096980391
"362",-1.36193907675068,1.46670362111611,-0.92572585668152
"363",-1.25717453238524,1.46670362111611,-0.961949581450928
"364",-1.1524099880198,1.46670362111611,-0.953320089453738
"365",-1.36193907675068,1.57146816548155,-0.973545439627754
"366",-1.25717453238524,1.57146816548155,-0.963235906852299
"367",-1.36193907675068,1.67623270984699,-0.978753714346327
